Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Samsung,HD160HJ 160GB,665,32.5,980,https://hdd.userbenchmark.com/SpeedTest/5876/SAMSUNG-HD160HJ
HDD,,Hitachi,HTS723216L9SA60 160GB,666,32.5,471,https://hdd.userbenchmark.com/SpeedTest/1119/HITACHI-HTS723216L9SA60
HDD,,Hitachi,HTS545050B9SA00 500GB,667,32.5,857,https://hdd.userbenchmark.com/SpeedTest/6645/Hitachi-HTS545050B9SA00
HDD,,Hitachi,HTS723225L9A362 250GB,668,32.4,107,https://hdd.userbenchmark.com/SpeedTest/4098/Hitachi-HTS723225L9A362
HDD,,Hitachi,HDT725032VLA360 320GB,669,32.4,3062,https://hdd.userbenchmark.com/SpeedTest/1265/Hitachi-HDT725032VLA360
HDD,,Toshiba,MK6459GSXP 640GB,670,32.3,1036,https://hdd.userbenchmark.com/SpeedTest/2337/TOSHIBA-MK6459GSXP
HDD,,Hitachi,HTS547550A9E384 500GB,671,32.3,15002,https://hdd.userbenchmark.com/SpeedTest/938/Hitachi-HTS547550A9E384
HDD,HDP725016GLA380,Hitachi,Deskstar P7K500 160GB,672,32.3,1683,https://hdd.userbenchmark.com/SpeedTest/3051/Hitachi-HDP725016GLA380
HDD,,WD,WD3200AVVS-63L2B0 320GB,673,32.3,4058,https://hdd.userbenchmark.com/SpeedTest/5116/WDC-WD3200AVVS-63L2B0
HDD,,Seagate,ST9160412AS 160GB,674,32.2,1460,https://hdd.userbenchmark.com/SpeedTest/2544/ST9160412AS
HDD,,Seagate,ST3200820AS 200GB,675,32.2,951,https://hdd.userbenchmark.com/SpeedTest/2833/ST3200820AS
HDD,,Maxtor,STM3250820A 250GB,676,32.2,240,https://hdd.userbenchmark.com/SpeedTest/9658/MAXTOR-STM3250820A
HDD,,Hitachi,HTS723232L9A360 320GB,677,32.2,692,https://hdd.userbenchmark.com/SpeedTest/6590/Hitachi-HTS723232L9A360
HDD,,Toshiba,MK2576GSX 250GB,678,32.2,495,https://hdd.userbenchmark.com/SpeedTest/1627/TOSHIBA-MK2576GSX
HDD,,Hitachi,HDT725032VLA 320GB,679,32.1,343,https://hdd.userbenchmark.com/SpeedTest/10037/Hitachi-HDT725032VLA
HDD,,Seagate,ST332082 0SCE 320GB,680,32,63,https://hdd.userbenchmark.com/SpeedTest/4800/ST332082-0SCE
HDD,,Maxtor,STM3160811AS 160GB,681,32,303,https://hdd.userbenchmark.com/SpeedTest/10214/MAXTOR-STM3160811AS
HDD,,Seagate,ST3500830A 500GB,682,32,65,https://hdd.userbenchmark.com/SpeedTest/4792/ST3500830A
HDD,,Samsung,HD082GJ 80GB,683,31.9,984,https://hdd.userbenchmark.com/SpeedTest/5654/SAMSUNG-HD082GJ
HDD,,Maxtor,7V300F0 300GB,684,31.9,129,https://hdd.userbenchmark.com/SpeedTest/8427/Maxtor-7V300F0
HDD,ST320LT020,Seagate,Momentus Thin 5400 2.5" 320GB,685,31.8,4978,https://hdd.userbenchmark.com/SpeedTest/855/ST320LT020-9YG142
HDD,,Hitachi,HDS721680PLA380 82GB,686,31.8,607,https://hdd.userbenchmark.com/SpeedTest/7255/Hitachi-HDS721680PLA380
HDD,WD3200BPVT,WD,Blue 2.5" 320GB (2010),687,31.8,17089,https://hdd.userbenchmark.com/SpeedTest/2595/WDC-WD3200BPVT-75JJ5T0
HDD,,WD,WD5000AAJB-00YRA0 500GB,688,31.7,97,https://hdd.userbenchmark.com/SpeedTest/6902/WDC-WD5000AAJB-00YRA0
HDD,,WD,WD2500AAJB-00J3A0 250GB,689,31.7,464,https://hdd.userbenchmark.com/SpeedTest/2580/WDC-WD2500AAJB-00J3A0
HDD,,Maxtor,6V300F0 300GB,690,31.7,837,https://hdd.userbenchmark.com/SpeedTest/2286/Maxtor-6V300F0
HDD,,Samsung,HD401LJ 400GB,691,31.7,1039,https://hdd.userbenchmark.com/SpeedTest/1229/SAMSUNG-HD401LJ
HDD,,Samsung,HD161HJ 160GB,692,31.6,11604,https://hdd.userbenchmark.com/SpeedTest/1496/SAMSUNG-HD161HJ
HDD,,Maxtor,STM3200820AS 200GB,693,31.6,190,https://hdd.userbenchmark.com/SpeedTest/4619/MAXTOR-STM3200820AS
HDD,,Toshiba,MK6475GSX 640GB,694,31.6,5339,https://hdd.userbenchmark.com/SpeedTest/3809/TOSHIBA-MK6475GSX
HDD,,WD,WD3200AAJB-00J3A0 320GB,695,31.6,966,https://hdd.userbenchmark.com/SpeedTest/2623/WDC-WD3200AAJB-00J3A0
HDD,,WD,WD1600AABS-00PRA0 160GB,696,31.6,4016,https://hdd.userbenchmark.com/SpeedTest/1353/WDC-WD1600AABS-00PRA0
HDD,,Fujitsu,MJA2320BH G2 320GB,697,31.6,667,https://hdd.userbenchmark.com/SpeedTest/3975/FUJITSU-MJA2320BH-G2
HDD,,Hitachi,HTS545050B9A300 500GB,698,31.5,12146,https://hdd.userbenchmark.com/SpeedTest/1634/Hitachi-HTS545050B9A300
HDD,,Maxtor,STM3160815AS 160GB,699,31.5,1458,https://hdd.userbenchmark.com/SpeedTest/6381/MAXTOR-STM3160815AS
HDD,,Samsung,HD400LJ 400GB,700,31.5,990,https://hdd.userbenchmark.com/SpeedTest/4474/SAMSUNG-HD400LJ
HDD,,Samsung,HD753LI 750GB,701,31.4,29,https://hdd.userbenchmark.com/SpeedTest/10511/SAMSUNG-HD753LI
HDD,,WD,WD1600AAJB-00PVA0 160GB,702,31.4,1203,https://hdd.userbenchmark.com/SpeedTest/4799/WDC-WD1600AAJB-00PVA0
HDD,,Excelstor,Technology J8160S 160GB,703,31.3,716,https://hdd.userbenchmark.com/SpeedTest/11714/ExcelStor-Technology-J8160S
HDD,,Hitachi,HTS545050KTA300 500GB,704,31.3,143,https://hdd.userbenchmark.com/SpeedTest/9294/Hitachi-HTS545050KTA300
HDD,,Toshiba,MK3259GSXP 320GB,705,31.3,1736,https://hdd.userbenchmark.com/SpeedTest/705/TOSHIBA-MK3259GSXP
HDD,WD5000BEVT,WD,Blue 2.5" 500GB (2009),706,31.2,17780,https://hdd.userbenchmark.com/SpeedTest/1943/WDC-WD5000BEVT-22A0RT0
HDD,,Seagate,ST3250820A 250GB,707,31.2,448,https://hdd.userbenchmark.com/SpeedTest/709/ST3250820A
HDD,,Hitachi,HTS545032B9SA00 320GB,708,31.2,647,https://hdd.userbenchmark.com/SpeedTest/10455/Hitachi-HTS545032B9SA00
HDD,,Maxtor,7H500F0 500GB,709,31.2,559,https://hdd.userbenchmark.com/SpeedTest/3697/Maxtor-7H500F0
HDD,,Seagate,ST3250620A 250GB,710,31.1,349,https://hdd.userbenchmark.com/SpeedTest/8803/ST3250620A
HDD,ST9500325AS,Seagate,Momentus 5400.6 2.5" 500GB,711,31,40162,https://hdd.userbenchmark.com/SpeedTest/166/ST9500325AS
HDD,,WD,WD3200AAVS-00ZTB0 320GB,712,31,323,https://hdd.userbenchmark.com/SpeedTest/5519/WDC-WD3200AAVS-00ZTB0
HDD,,Hitachi,HDT725032VLA380 320GB,713,31,3092,https://hdd.userbenchmark.com/SpeedTest/2691/Hitachi-HDT725032VLA380
HDD,,WD,WD1600AVBS-63SVA0 160GB,714,30.9,304,https://hdd.userbenchmark.com/SpeedTest/3472/WDC-WD1600AVBS-63SVA0
HDD,,Seagate,ST3300822AS 300GB,715,30.9,318,https://hdd.userbenchmark.com/SpeedTest/4225/ST3300822AS
HDD,,Hitachi,HDS721616PLA380 165GB,716,30.8,2266,https://hdd.userbenchmark.com/SpeedTest/3895/Hitachi-HDS721616PLA380
HDD,,Seagate,ST3160815AS 160GB,717,30.8,21601,https://hdd.userbenchmark.com/SpeedTest/1990/ST3160815AS
HDD,,Toshiba,MK3275GSX 320GB,718,30.7,2308,https://hdd.userbenchmark.com/SpeedTest/6320/TOSHIBA-MK3275GSX
HDD,,Hitachi,HTS545032A7E380 320GB,719,30.7,2729,https://hdd.userbenchmark.com/SpeedTest/1588/Hitachi-HTS545032A7E380
HDD,,Hitachi,HTS723225L9A360 250GB,720,30.7,321,https://hdd.userbenchmark.com/SpeedTest/4544/Hitachi-HTS723225L9A360
HDD,,Fujitsu,MHZ2160BJ FFS G2 160GB,721,30.6,79,https://hdd.userbenchmark.com/SpeedTest/3938/FUJITSU-MHZ2160BJ-FFS-G2
HDD,,Samsung,HD252KJ 250GB,722,30.6,828,https://hdd.userbenchmark.com/SpeedTest/3923/SAMSUNG-HD252KJ
HDD,,Seagate,ST3160815SV 160GB,723,30.6,380,https://hdd.userbenchmark.com/SpeedTest/10181/ST3160815SV
HDD,,Toshiba,MK5055GSXN 500GB,724,30.6,440,https://hdd.userbenchmark.com/SpeedTest/1798/TOSHIBA-MK5055GSXN
HDD,,Seagate,ST9250315AS 250GB,725,30.6,7242,https://hdd.userbenchmark.com/SpeedTest/624/ST9250315AS
HDD,,Maxtor,6V320F0 320GB,726,30.6,424,https://hdd.userbenchmark.com/SpeedTest/7185/Maxtor-6V320F0
HDD,,Maxtor,6V080E0 82GB,727,30.6,493,https://hdd.userbenchmark.com/SpeedTest/2524/Maxtor-6V080E0
HDD,,Seagate,ST3160812AS 160GB,728,30.5,6553,https://hdd.userbenchmark.com/SpeedTest/1935/ST3160812AS
HDD,,Hitachi,HDT725040VLA360 400GB,729,30.5,862,https://hdd.userbenchmark.com/SpeedTest/1719/Hitachi-HDT725040VLA360
HDD,,Toshiba,MK5059GSXP 500GB,730,30.5,3105,https://hdd.userbenchmark.com/SpeedTest/2764/TOSHIBA-MK5059GSXP
HDD,,Maxtor,STM3320820A 320GB,731,30.5,154,https://hdd.userbenchmark.com/SpeedTest/5392/MAXTOR-STM3320820A
HDD,,Samsung,HM320II 320GB,732,30.4,1195,https://hdd.userbenchmark.com/SpeedTest/8571/SAMSUNG-HM320II
HDD,,Maxtor,6V250F0 251GB,733,30.4,980,https://hdd.userbenchmark.com/SpeedTest/2361/Maxtor-6V250F0
HDD,,Hitachi,HUA721075KLA 750GB,734,30.4,17,https://hdd.userbenchmark.com/SpeedTest/6886/Hitachi-HUA721075KLA
HDD,,Samsung,SP2504C 250GB,735,30.4,8295,https://hdd.userbenchmark.com/SpeedTest/2057/SAMSUNG-SP2504C
HDD,,Hitachi,HDS721616PLA380 160GB,736,30.3,5085,https://hdd.userbenchmark.com/SpeedTest/2578/Hitachi-HDS721616PLA380
HDD,,Toshiba,MK5075GSX 500GB,737,30.2,3313,https://hdd.userbenchmark.com/SpeedTest/4046/TOSHIBA-MK5075GSX
HDD,,Toshiba,MK5076GSXN 500GB,738,30.2,348,https://hdd.userbenchmark.com/SpeedTest/11398/TOSHIBA-MK5076GSXN
HDD,,Seagate,ST3500630A 500GB,739,30.1,468,https://hdd.userbenchmark.com/SpeedTest/6609/ST3500630A
HDD,,Toshiba,MK5065GSXN 500GB,740,30,1201,https://hdd.userbenchmark.com/SpeedTest/5561/TOSHIBA-MK5065GSXN
HDD,,Seagate,ST3250823AS 250GB,741,30,2844,https://hdd.userbenchmark.com/SpeedTest/2690/ST3250823AS
HDD,,Maxtor,6V160E0 160GB,742,30,1259,https://hdd.userbenchmark.com/SpeedTest/4072/Maxtor-6V160E0
HDD,,Toshiba,MK5055GSX 500GB,743,29.9,2740,https://hdd.userbenchmark.com/SpeedTest/2029/TOSHIBA-MK5055GSX
HDD,,Hitachi,HTS543232A7A384 320GB,744,29.8,8488,https://hdd.userbenchmark.com/SpeedTest/4638/HITACHI-HTS543232A7A384
HDD,,Seagate,ST3160811AS 160GB,745,29.8,3405,https://hdd.userbenchmark.com/SpeedTest/3594/ST3160811AS
HDD,,Seagate,ST3160211AS 160GB,746,29.7,778,https://hdd.userbenchmark.com/SpeedTest/7276/ST3160211AS
HDD,,WD,WD3200JD-22K 320GB,747,29.6,495,https://hdd.userbenchmark.com/SpeedTest/6647/WDC-WD3200JD-22K
HDD,,Seagate,ST380211AS 80GB,748,29.6,520,https://hdd.userbenchmark.com/SpeedTest/2053/ST380211AS
HDD,,Seagate,ST3300622AS 300GB,749,29.6,500,https://hdd.userbenchmark.com/SpeedTest/2993/ST3300622AS
HDD,,Seagate,ST3160215AS 160GB,750,29.6,3122,https://hdd.userbenchmark.com/SpeedTest/3966/ST3160215AS
HDD,,Hitachi,HTS545025B9A300 250GB,751,29.6,4648,https://hdd.userbenchmark.com/SpeedTest/1535/Hitachi-HTS545025B9A300
HDD,,Samsung,HD403LJ 400GB,752,29.5,2822,https://hdd.userbenchmark.com/SpeedTest/3800/SAMSUNG-HD403LJ
HDD,,Maxtor,6V200E0 204GB,753,29.5,1063,https://hdd.userbenchmark.com/SpeedTest/1837/Maxtor-6V200E0
HDD,,Seagate,ST3400832AS 400GB,754,29.5,1144,https://hdd.userbenchmark.com/SpeedTest/780/ST3400832AS
HDD,,Maxtor,STM3160211AS 160GB,755,29.5,947,https://hdd.userbenchmark.com/SpeedTest/8177/MAXTOR-STM3160211AS
HDD,,Seagate,ST3802110AS 80GB,756,29.5,243,https://hdd.userbenchmark.com/SpeedTest/2586/ST3802110AS
HDD,,Maxtor,STM3160215AS 160GB,757,29.3,3688,https://hdd.userbenchmark.com/SpeedTest/1296/MAXTOR-STM3160215AS
HDD,,WD,WD3200YS-01PGB0 320GB,758,29.3,653,https://hdd.userbenchmark.com/SpeedTest/3238/WDC-WD3200YS-01PGB0
HDD,,Seagate,ST380815AS 80GB,759,29.3,10734,https://hdd.userbenchmark.com/SpeedTest/637/ST380815AS
HDD,,WD,WD3200KS-00PFB0 320GB,760,29.3,2078,https://hdd.userbenchmark.com/SpeedTest/676/WDC-WD3200KS-00PFB0
HDD,,Toshiba,MK5065GSX 500GB,761,29.2,2317,https://hdd.userbenchmark.com/SpeedTest/252/TOSHIBA-MK5065GSX
HDD,,Seagate,ST3400633AS 400GB,762,29.2,308,https://hdd.userbenchmark.com/SpeedTest/6724/ST3400633AS
HDD,,WD,WD2500YD-01NVB1 251GB,763,29.2,338,https://hdd.userbenchmark.com/SpeedTest/8909/WDC-WD2500YD-01NVB1
HDD,,Seagate,ST3808110AS 80GB,764,29.1,1762,https://hdd.userbenchmark.com/SpeedTest/4753/ST3808110AS
HDD,,Seagate,ST3160815A 160GB,765,29.1,493,https://hdd.userbenchmark.com/SpeedTest/1808/ST3160815A
HDD,,WD,WD4000YR-01PLB0 400GB,766,28.9,149,https://hdd.userbenchmark.com/SpeedTest/3948/WDC-WD4000YR-01PLB0
HDD,,Toshiba,MK5076GSX 500GB,767,28.9,3777,https://hdd.userbenchmark.com/SpeedTest/2073/TOSHIBA-MK5076GSX
HDD,,Hitachi,HDS721680PLA380 80GB,768,28.9,1552,https://hdd.userbenchmark.com/SpeedTest/4750/Hitachi-HDS721680PLA380
HDD,,Maxtor,7L250S0 251GB,769,28.9,233,https://hdd.userbenchmark.com/SpeedTest/4393/Maxtor--7L250S0
HDD,,WD,WD4000KD-00NAB0 400GB,770,28.8,117,https://hdd.userbenchmark.com/SpeedTest/2338/WDC-WD4000KD-00NAB0
HDD,,Toshiba,MK2555GSX 250GB,771,28.8,2810,https://hdd.userbenchmark.com/SpeedTest/2698/TOSHIBA-MK2555GSX
HDD,,Maxtor,6L160M0 160GB,772,28.8,313,https://hdd.userbenchmark.com/SpeedTest/4958/Maxtor-6L160M0
HDD,,Hitachi,HTS545032B9A300 320GB,773,28.8,8834,https://hdd.userbenchmark.com/SpeedTest/1389/Hitachi-HTS545032B9A300
HDD,,WD,WD1600YS-18SHB2 160GB,774,28.8,153,https://hdd.userbenchmark.com/SpeedTest/10150/WDC-WD1600YS-18SHB2
HDD,,Hitachi,HTS543225A7A384 250GB,775,28.7,1127,https://hdd.userbenchmark.com/SpeedTest/9742/Hitachi-HTS543225A7A384
HDD,,Seagate,ST3250624AS 250GB,776,28.7,487,https://hdd.userbenchmark.com/SpeedTest/6831/ST3250624AS
HDD,WD2500BEVT,WD,Blue 2.5" 250GB (2009),777,28.6,10229,https://hdd.userbenchmark.com/SpeedTest/2695/WDC-WD2500BEVT-00ZCT0
HDD,,Seagate,ST3400832A 400GB,778,28.6,108,https://hdd.userbenchmark.com/SpeedTest/2624/ST3400832A
HDD,,Hitachi,HTS54323 320GB,779,28.6,203,https://hdd.userbenchmark.com/SpeedTest/7228/Hitachi-HTS54323
HDD,,WD,WD1600YS-01SHB1 165GB,780,28.6,628,https://hdd.userbenchmark.com/SpeedTest/10600/WDC-WD1600YS-01SHB1
HDD,,Samsung,SP2514N 250GB,781,28.6,460,https://hdd.userbenchmark.com/SpeedTest/4577/SAMSUNG-SP2514N
HDD,,Maxtor,STM380215AS 80GB,782,28.5,1225,https://hdd.userbenchmark.com/SpeedTest/2696/MAXTOR-STM380215AS
HDD,,WD,WD3200BMVS-11F9S0 320GB,783,28.5,87,https://hdd.userbenchmark.com/SpeedTest/10626/WDC-WD3200BMVS-11F9S0
HDD,,Hitachi,HTS722020K9SA00 200GB,784,28.5,146,https://hdd.userbenchmark.com/SpeedTest/10167/Hitachi-HTS722020K9SA00
HDD,WD3200BEVT,WD,Blue 2.5" 320GB (2009),785,28.4,19742,https://hdd.userbenchmark.com/SpeedTest/2273/WDC-WD3200BEVT-22ZCT0
HDD,,Hitachi,HDT725032VLAT80 320GB,786,28.4,124,https://hdd.userbenchmark.com/SpeedTest/5147/Hitachi-HDT725032VLAT80
HDD,,Seagate,ST3250823A 250GB,787,28.4,166,https://hdd.userbenchmark.com/SpeedTest/4671/ST3250823A
HDD,,Maxtor,6L300S0 300GB,788,28.4,1361,https://hdd.userbenchmark.com/SpeedTest/2242/Maxtor-6L300S0
HDD,,Maxtor,6 L300S0 300GB,789,28.4,104,https://hdd.userbenchmark.com/SpeedTest/9919/Maxtor-6-L300S0
HDD,,WD,WD3200JS-63PDB1 320GB,790,28.3,2104,https://hdd.userbenchmark.com/SpeedTest/4071/WDC-WD3200JS-63PDB1
HDD,,Seagate,ST3160215A 160GB,791,28.3,585,https://hdd.userbenchmark.com/SpeedTest/4962/ST3160215A
HDD,,Hitachi,HDT722525DLA380 250GB,792,28.3,2275,https://hdd.userbenchmark.com/SpeedTest/1390/HDT722525DLA380
HDD,,WD,WD2500KS-00MJB0 250GB,793,28.2,5551,https://hdd.userbenchmark.com/SpeedTest/1521/WDC-WD2500KS-00MJB0
HDD,,Hitachi,HTS545032B9A 320GB,794,28.2,126,https://hdd.userbenchmark.com/SpeedTest/5973/Hitachi-HTS545032B9A
HDD,,Maxtor,6B200M0 204GB,795,28.2,780,https://hdd.userbenchmark.com/SpeedTest/2239/Maxtor-6B200M0
HDD,,Maxtor,7L250S0 250GB,796,28.2,395,https://hdd.userbenchmark.com/SpeedTest/5847/Maxtor-7L250S0
HDD,,Maxtor,7L300S0 300GB,797,28.1,209,https://hdd.userbenchmark.com/SpeedTest/2130/Maxtor-7L300S0
HDD,,Seagate,ST3300831AS 300GB,798,28.1,906,https://hdd.userbenchmark.com/SpeedTest/1777/ST3300831AS
HDD,,Seagate,ST925032 0AS 250GB,799,28,822,https://hdd.userbenchmark.com/SpeedTest/4392/ST925032-0AS
HDD,,Maxtor,STM3160215A 160GB,800,28,436,https://hdd.userbenchmark.com/SpeedTest/9767/MAXTOR-STM3160215A
HDD,,Seagate,ST3250824AS 250GB,801,27.9,3094,https://hdd.userbenchmark.com/SpeedTest/2131/ST3250824AS
HDD,,Seagate,ST380215AS 80GB,802,27.9,1739,https://hdd.userbenchmark.com/SpeedTest/6286/ST380215AS
HDD,,WD,WD2500YS-01SHB1 251GB,803,27.9,1284,https://hdd.userbenchmark.com/SpeedTest/3947/WDC-WD2500YS-01SHB1
HDD,,Seagate,ST9320325AS 320GB,804,27.8,11072,https://hdd.userbenchmark.com/SpeedTest/2223/ST9320325AS
HDD,ST9200420AS,Seagate,Momentus 2.5" 200GB,805,27.7,315,https://hdd.userbenchmark.com/SpeedTest/6639/ST9200420AS
HDD,,WD,WD2000JS-00MHB0 200GB,806,27.7,1691,https://hdd.userbenchmark.com/SpeedTest/1235/WDC-WD2000JS-00MHB0
HDD,,Seagate,ST3200827AS 200GB,807,27.7,1620,https://hdd.userbenchmark.com/SpeedTest/2117/ST3200827AS
HDD,,Maxtor,6L200M0 200GB,808,27.7,337,https://hdd.userbenchmark.com/SpeedTest/6596/Maxtor-6L200M0
HDD,,WD,WD25 00JS-58NCB1 250GB,809,27.6,10904,https://hdd.userbenchmark.com/SpeedTest/2392/WDC-WD25-00JS-58NCB1
HDD,,Seagate,ST312081 2AS 120GB,810,27.6,9,https://hdd.userbenchmark.com/SpeedTest/13081/ST312081-2AS
HDD,,WD,WD3200BEVS-16VAT0 320GB,811,27.6,904,https://hdd.userbenchmark.com/SpeedTest/3173/WDC-WD3200BEVS-16VAT0
HDD,WD800BEVT,WD,Blue 2.5" 80GB (2009),812,27.6,237,https://hdd.userbenchmark.com/SpeedTest/1891/WDC-WD800BEVT-75ZCT1
HDD,,Hitachi,HDS721616PLAT80 160GB,813,27.5,137,https://hdd.userbenchmark.com/SpeedTest/6818/Hitachi-HDS721616PLAT80
HDD,,Seagate,ST3160212AS 160GB,814,27.5,1028,https://hdd.userbenchmark.com/SpeedTest/6800/ST3160212AS
HDD,WD2500BPVT,WD,Blue 2.5" 250GB (2010),815,27.4,1338,https://hdd.userbenchmark.com/SpeedTest/2517/WDC-WD2500BPVT-75JJ5T0
HDD,,Maxtor,6Y120L0 120GB,816,27.3,8,https://hdd.userbenchmark.com/SpeedTest/9085/Maxtor-6Y120L0
HDD,,Maxtor,6B250S0 251GB,817,27.3,226,https://hdd.userbenchmark.com/SpeedTest/3399/Maxtor-6B250S0
HDD,,Maxtor,6L200M0 204GB,818,27.3,932,https://hdd.userbenchmark.com/SpeedTest/2656/Maxtor-6L200M0
HDD,,Hitachi,HDT725025VLA380 250GB,819,27.2,3923,https://hdd.userbenchmark.com/SpeedTest/1140/Hitachi-HDT725025VLA380
HDD,,Maxtor,6L250S0 251GB,820,27.2,662,https://hdd.userbenchmark.com/SpeedTest/1207/Maxtor-6L250S0
HDD,,Samsung,SP1603C 160GB,821,27.2,205,https://hdd.userbenchmark.com/SpeedTest/11458/SAMSUNG-SP1603C
HDD,,Seagate,ST380811AS 80GB,822,27.1,1827,https://hdd.userbenchmark.com/SpeedTest/2147/ST380811AS
HDD,,Seagate,ST3160215SCE 160GB,823,27.1,1327,https://hdd.userbenchmark.com/SpeedTest/9361/ST3160215SCE
HDD,,Maxtor,STM380215A 80GB,824,27.1,240,https://hdd.userbenchmark.com/SpeedTest/10373/MAXTOR-STM380215A
HDD,,Toshiba,MK4058GSX 400GB,825,27.1,412,https://hdd.userbenchmark.com/SpeedTest/6302/TOSHIBA-MK4058GSX
HDD,,Maxtor,6B160M0 164GB,826,27.1,140,https://hdd.userbenchmark.com/SpeedTest/6303/Maxtor-6B160M0
HDD,,Maxtor,6L250M0 251GB,827,27.1,100,https://hdd.userbenchmark.com/SpeedTest/9542/Maxtor-6L250M0
HDD,,Seagate,ST3200826AS 200GB,828,27,1254,https://hdd.userbenchmark.com/SpeedTest/7868/ST3200826AS
HDD,,Toshiba,MK3263GSX 320GB,829,26.9,1040,https://hdd.userbenchmark.com/SpeedTest/1707/TOSHIBA-MK3263GSX
HDD,,Seagate,ST3802110A 80GB,830,26.9,524,https://hdd.userbenchmark.com/SpeedTest/11154/ST3802110A
HDD,,WD,WD1600AABB-00PUA0 160GB,831,26.9,167,https://hdd.userbenchmark.com/SpeedTest/4532/WDC-WD1600AABB-00PUA0
HDD,,Seagate,ST9320320AS 320GB,832,26.9,1843,https://hdd.userbenchmark.com/SpeedTest/1647/ST9320320AS
HDD,,WD,WD3000JS-60PDB0 300GB,833,26.9,821,https://hdd.userbenchmark.com/SpeedTest/9069/WDC-WD3000JS-60PDB0
HDD,,Maxtor,6Y160M0 160GB,834,26.9,307,https://hdd.userbenchmark.com/SpeedTest/2372/Maxtor-6Y160M0
HDD,,Toshiba,MK3263GS 320GB,835,26.8,33,https://hdd.userbenchmark.com/SpeedTest/7948/TOSHIBA-MK3263GS
HDD,,Seagate,ST380215A 80GB,836,26.7,489,https://hdd.userbenchmark.com/SpeedTest/2923/ST380215A
HDD,,Samsung,SP1213C 120GB,837,26.6,444,https://hdd.userbenchmark.com/SpeedTest/5318/SAMSUNG-SP1213C
HDD,,Hitachi,HDS725050KLA360 500GB,838,26.6,2760,https://hdd.userbenchmark.com/SpeedTest/5034/HDS725050KLA360
HDD,,Seagate,ST3500841AS 500GB,839,26.5,336,https://hdd.userbenchmark.com/SpeedTest/1585/ST3500841AS
HDD,,Maxtor,7Y250M0 251GB,840,26.5,386,https://hdd.userbenchmark.com/SpeedTest/3687/Maxtor-7Y250M0
HDD,,WD,WD3200JB-00KFA0 320GB,841,26.5,237,https://hdd.userbenchmark.com/SpeedTest/932/WDC-WD3200JB-00KFA0
HDD,,Samsung,HD300LJ 300GB,842,26.4,686,https://hdd.userbenchmark.com/SpeedTest/10568/SAMSUNG-HD300LJ
HDD,,Seagate,ST3500641AS 500GB,843,26.4,1146,https://hdd.userbenchmark.com/SpeedTest/4005/ST3500641AS
HDD,WD1600BEVT,WD,Blue 2.5" 160GB (2009),844,26.3,7263,https://hdd.userbenchmark.com/SpeedTest/2327/WDC-WD1600BEVT-22ZCT0
HDD,,Seagate,ST3200822AS 200GB,845,26.3,2560,https://hdd.userbenchmark.com/SpeedTest/1057/ST3200822AS
HDD,,Maxtor,6 L200P0 204GB,846,26.3,18,https://hdd.userbenchmark.com/SpeedTest/3778/Maxtor-6-L200P0
HDD,,WD,WD1600JS-75NCB1 160GB,847,26.3,6577,https://hdd.userbenchmark.com/SpeedTest/1439/WDC-WD1600JS-75NCB1
HDD,,Samsung,HD120IJ 120GB,848,26.1,488,https://hdd.userbenchmark.com/SpeedTest/2996/SAMSUNG-HD120IJ
HDD,,Hitachi,HDT722516DLA380 165GB,849,26.1,1132,https://hdd.userbenchmark.com/SpeedTest/3422/HDT722516DLA380
HDD,,Hitachi,HDT722525DLAT80 250GB,850,26,201,https://hdd.userbenchmark.com/SpeedTest/6021/HDT722525DLAT80
HDD,,Maxtor,6L100P0 100GB,851,26,38,https://hdd.userbenchmark.com/SpeedTest/5231/Maxtor-6L100P0
HDD,,Maxtor,6Y160M0 164GB,852,26,548,https://hdd.userbenchmark.com/SpeedTest/9950/Maxtor-6Y160M0
HDD,,Seagate,ST9160310AS 160GB,853,25.9,1240,https://hdd.userbenchmark.com/SpeedTest/1274/ST9160310AS
HDD,,Toshiba,MK1633GSG 160GB,854,25.9,302,https://hdd.userbenchmark.com/SpeedTest/5563/TOSHIBA-MK1633GSG
HDD,,Samsung,HM250JI 250GB,855,25.9,610,https://hdd.userbenchmark.com/SpeedTest/3524/SAMSUNG-HM250JI
HDD,,Seagate,ST3120213AS 120GB,856,25.9,489,https://hdd.userbenchmark.com/SpeedTest/8435/ST3120213AS
HDD,,Maxtor,6 Y080M0 82GB,857,25.8,73,https://hdd.userbenchmark.com/SpeedTest/5709/Maxtor-6-Y080M0
HDD,,Seagate,ST3120813AS 120GB,858,25.8,428,https://hdd.userbenchmark.com/SpeedTest/8799/ST3120813AS
HDD,,Seagate,ST380819AS 80GB,859,25.7,550,https://hdd.userbenchmark.com/SpeedTest/5233/ST380819AS
HDD,,Hitachi,HTS543232L9SA00 320GB,860,25.6,688,https://hdd.userbenchmark.com/SpeedTest/1414/Hitachi-HTS543232L9SA00
HDD,,Samsung,SP0812C 80GB,861,25.6,579,https://hdd.userbenchmark.com/SpeedTest/6580/SAMSUNG-SP0812C
HDD,,Seagate,ST9160827AS 160GB,862,25.5,651,https://hdd.userbenchmark.com/SpeedTest/1284/ST9160827AS
HDD,,WD,WD2500JD-00HBB0 250GB,863,25.5,1771,https://hdd.userbenchmark.com/SpeedTest/3022/WDC-WD2500JD-00HBB0
